latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.84659,140.92496,340.06,0.58,0.52,2025-01-01,342,N21,VIIRS,l,2.0NRT,311.58,18.3,D
-18.89965,139.20132,340.19,0.38,0.59,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.76,8.64,D
-18.89427,139.20074,346.87,0.38,0.59,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.03,16.2,D
-18.89464,139.1972,355.31,0.38,0.59,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.59,16.2,D
-18.89501,139.19363,342.82,0.38,0.59,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.66,10.51,D
-18.74435,139.65831,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,311.48,16.84,D
-18.74471,139.65501,354.46,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.48,9.24,D
-18.74507,139.6517,347.36,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.91,9.24,D
-18.73913,139.65775,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,315.05,35,D
-18.73949,139.65443,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,315.27,12.45,D
-18.74055,139.6445,343.44,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.17,13.76,D
-18.74091,139.64119,349.88,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.63,4.89,D
-18.73426,139.65387,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,310.64,12.45,D
-18.73462,139.65056,338.48,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.01,12.45,D
-18.73568,139.64061,335.38,0.35,0.57,2025-01-01,342,N21,VIIRS,l,2.0NRT,309.81,4.89,D
-18.73604,139.63728,337.43,0.35,0.57,2025-01-01,342,N21,VIIRS,l,2.0NRT,309.44,4.89,D
-18.72939,139.64999,351.21,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.3,7.18,D
-18.72975,139.64667,350.89,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.06,6.8,D
-18.7301,139.64336,340.15,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.5,6.8,D
-18.73081,139.63673,339.46,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.37,6.28,D
-18.72523,139.6395,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,312.13,6.28,D
-18.72487,139.64279,346.81,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.57,6.8,D
-18.72558,139.63615,336.96,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.58,6.28,D
-18.7277,139.61623,337.96,0.35,0.57,2025-01-01,342,N21,VIIRS,l,2.0NRT,308.13,6.2,D
-18.72805,139.6129,346.88,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.61,3.34,D
-18.72176,139.6223,341.23,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.78,5.09,D
-18.72211,139.61899,340.81,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.47,7.86,D
-18.72246,139.61566,347.51,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.14,7.86,D
-18.72281,139.61234,337.3,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.29,10.73,D
-18.71722,139.6151,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,311.59,7.86,D
-18.71652,139.62175,341.55,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.61,5.09,D
-18.71687,139.61842,335.5,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.56,7.86,D
-18.71757,139.61179,352.44,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.53,10.73,D
-18.71129,139.62119,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,312.15,17.37,D
-18.71163,139.61786,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,312.59,10.44,D
-18.71199,139.61455,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,312.66,10.44,D
-18.70605,139.62064,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,313.68,17.37,D
-18.7064,139.61731,345.04,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.12,10.44,D
-18.7169,138.23955,343.72,0.44,0.62,2025-01-01,342,N21,VIIRS,n,2.0NRT,297.52,4.88,D
-18.71729,138.23543,338.83,0.44,0.62,2025-01-01,342,N21,VIIRS,n,2.0NRT,296.81,4.88,D
-20.49046,139.91823,334.3,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,292.01,6.1,D
-20.10482,144.0199,344.97,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.52,10.64,D
-20.10616,144.00893,335.33,0.38,0.43,2025-01-01,342,N21,VIIRS,l,2.0NRT,308.21,13.75,D
-20.10437,144.02356,367,0.38,0.43,2025-01-01,342,N21,VIIRS,l,2.0NRT,328.72,93.88,D
-20.10083,144.01932,349.28,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.72,10.64,D
-20.10127,144.01569,353.46,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,313.8,10.64,D
-20.09817,144.00778,367,0.38,0.43,2025-01-01,342,N21,VIIRS,h,2.0NRT,315.13,21.62,D
-20.10496,143.9516,340.46,0.39,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,311.48,5.43,D
-20.1054,143.94794,339.62,0.39,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,310,5.43,D
-20.1063,143.94051,339.03,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.83,5.03,D
-20.10721,143.933,338.77,0.39,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,311.07,4.83,D
-20.1005,143.9548,342.34,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.68,6.61,D
-20.10094,143.95116,354.37,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,317.92,5.43,D
-20.10137,143.94754,347.46,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,314.71,5.43,D
-20.11804,143.80876,352.67,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.85,21.74,D
-20.10341,143.95178,347.82,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,313.18,8.6,D
-20.10387,143.94814,352.16,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.91,8.6,D
-20.12149,143.80975,344.81,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.97,23.88,D
-20.09938,143.95139,354.3,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,314.37,8.6,D
-20.09984,143.94777,347.99,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.43,8.6,D
-20.0977,143.86784,342.03,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,304.85,7.73,D
-20.10503,143.77698,343.06,0.4,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.95,9.49,D
-19.92049,145.14751,354.79,0.5,0.41,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.89,15.98,D
-19.91676,145.14696,335.7,0.5,0.41,2025-01-01,342,N21,VIIRS,l,2.0NRT,301.84,5.18,D
-20.06369,143.94315,342.14,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.06,8.49,D
-20.05921,143.94635,342.07,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.99,8.49,D
-20.05967,143.94269,351.91,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.36,8.49,D
-20.05471,143.94969,349.74,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.26,8.69,D
-20.05518,143.94597,352.14,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.58,18.96,D
-20.05023,143.95294,347.05,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.25,8.69,D
-20.0507,143.94922,346.8,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.61,8.69,D
-20.48945,139.92825,340.05,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,295.42,6.01,D
-20.48979,139.92488,347.11,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,296.86,6.01,D
-20.49012,139.92154,337.62,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,294.08,6.1,D
-20.48552,139.91452,339.34,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,293.67,5.16,D
-20.47923,139.92439,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,290.85,10.34,D
-20.47959,139.92081,338.07,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,292,5.88,D
-20.47993,139.91742,335.96,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,294.71,5.88,D
-20.48026,139.91411,333.62,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,296.83,4.49,D
-20.47396,139.92413,355.42,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,291.09,10.34,D
-20.47432,139.92053,353.2,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,289.67,5.88,D
-20.47465,139.91713,344,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,288.35,5.88,D
-20.47499,139.9138,341.9,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,291.94,4.49,D
-20.47532,139.91042,335.72,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,294.78,4.49,D
-20.46936,139.91699,367,0.35,0.57,2025-01-01,342,N21,VIIRS,h,2.0NRT,291.71,12.75,D
-20.46903,139.92039,349.93,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,289.04,12.75,D
-20.47005,139.91013,343.76,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,290.64,8.59,D
-20.4697,139.9136,355.46,0.35,0.57,2025-01-01,342,N21,VIIRS,l,2.0NRT,286.33,8.59,D
-20.46405,139.91711,351.54,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,288.29,12.75,D
-20.46439,139.91368,343.14,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,293.58,8.59,D
-20.46476,139.90996,349.47,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,293.37,8.59,D
-20.01699,143.82353,340.81,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,300.15,6.3,D
-20.44439,139.90126,337.91,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,290.59,4.73,D
-19.99679,143.95688,336.2,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.63,9.44,D
-19.99722,143.95328,344.42,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.78,6.56,D
-19.29341,143.64449,345.29,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.28,7.32,D
-19.28844,143.65154,342.28,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.47,4.38,D
-19.2889,143.64775,333.29,0.39,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,305.39,4.38,D
-19.28937,143.64391,354.28,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.44,5.77,D
-19.28983,143.64009,333.08,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.97,5.77,D
-19.28533,143.64331,333.08,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,302.67,5.77,D
-19.28579,143.6395,346.7,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.07,5.77,D
-19.20088,143.81982,343.12,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.11,4.45,D
-19.20133,143.81624,337.73,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.5,4.45,D
-19.19734,143.81563,341.56,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,304.05,4.45,D
-19.19779,143.81201,331.22,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.15,2.76,D
-19.19335,143.81506,331.34,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,300.53,2.05,D
-19.1938,143.81142,332.52,0.38,0.43,2025-01-01,342,N21,VIIRS,l,2.0NRT,304.97,4.35,D
-19.19471,143.80414,330.82,0.38,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,301.68,2.38,D
-18.86002,145.46718,337.87,0.47,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,307.25,8.17,D
-18.86062,145.46274,337.44,0.47,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,304.36,7.1,D
-18.8558,145.47107,337.76,0.47,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,305.35,8.57,D
-18.8564,145.46664,350.1,0.47,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.92,8.57,D
-18.85277,145.46611,347.01,0.47,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.64,8.57,D
-18.95054,144.63118,334.74,0.52,0.41,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.19,10.2,D
-18.95117,144.6263,335.85,0.52,0.41,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.78,7.66,D
-18.94303,144.63213,331.41,0.51,0.41,2025-01-01,342,N21,VIIRS,l,2.0NRT,305.15,3.1,D
-19.27566,141.67917,342.58,0.52,0.5,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.51,13.95,D
-19.26878,141.57697,344.25,0.53,0.5,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.3,40.93,D
-19.26531,141.56633,343.97,0.53,0.5,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.96,12.98,D
-19.30374,139.81429,352.5,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.14,7.06,D
-19.30408,139.811,354.17,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.1,6.14,D
-19.29853,139.81372,339.46,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.5,3.39,D
-19.29332,139.81316,346.79,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.7,3.39,D
-19.28778,139.81589,367,0.35,0.56,2025-01-01,342,N21,VIIRS,h,2.0NRT,310.19,7.62,D
-19.28745,139.81917,346.34,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.9,11.32,D
-19.28845,139.80931,337.95,0.35,0.57,2025-01-01,342,N21,VIIRS,l,2.0NRT,310.79,10.13,D
-19.28191,139.82187,367,0.35,0.56,2025-01-01,342,N21,VIIRS,h,2.0NRT,313.98,11.32,D
-19.28258,139.81531,340.75,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,312.4,7.62,D
-19.28291,139.81201,351.3,0.35,0.57,2025-01-01,342,N21,VIIRS,n,2.0NRT,313.09,7.62,D
-19.29226,139.81293,345.13,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.96,5.75,D
-19.2867,139.81566,367,0.35,0.56,2025-01-01,342,N21,VIIRS,h,2.0NRT,311.37,11.58,D
-19.28599,139.8222,342.27,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.45,8.9,D
-19.28634,139.81892,347.08,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.93,8.9,D
-19.28741,139.80911,338.6,0.35,0.56,2025-01-01,342,N21,VIIRS,l,2.0NRT,311.26,10,D
-19.28079,139.82166,367,0.35,0.56,2025-01-01,342,N21,VIIRS,h,2.0NRT,314.9,8.9,D
-19.28185,139.81183,351.83,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,313.16,11.58,D
-19.27594,139.81784,367,0.35,0.56,2025-01-01,342,N21,VIIRS,h,2.0NRT,314.49,9.82,D
-19.27558,139.82112,344.91,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.1,9.82,D
-19.27629,139.81458,339.12,0.35,0.56,2025-01-01,342,N21,VIIRS,n,2.0NRT,314.04,9.39,D
-19.6461,135.38977,367,0.69,0.74,2025-01-01,342,N21,VIIRS,h,2.0NRT,311.09,26.76,D
-19.64664,135.38321,367,0.69,0.74,2025-01-01,342,N21,VIIRS,h,2.0NRT,308.08,26.76,D
-19.6403,135.37616,354.12,0.69,0.74,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.39,25.43,D
-19.63397,135.36905,351.2,0.69,0.74,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.15,36.16,D
-19.62077,135.36142,367,0.69,0.74,2025-01-01,342,N21,VIIRS,h,2.0NRT,310.51,32.73,D
-19.62338,135.32841,367,0.7,0.75,2025-01-01,342,N21,VIIRS,h,2.0NRT,308.01,20.95,D
-19.62181,135.34825,349.07,0.69,0.74,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.26,16.21,D
-19.62233,135.34166,352.97,0.69,0.75,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.82,16.21,D
-19.62285,135.33505,340.57,0.69,0.75,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.22,20.95,D
-19.61754,135.31465,348.98,0.7,0.75,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.79,44.99,D
-21.31961,146.3213,345.76,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.91,5.73,D
-21.32019,146.31696,333.1,0.45,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,304.09,8.59,D
-21.32076,146.31258,353.43,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.18,8.59,D
-21.32134,146.3082,341.72,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.97,10.02,D
-21.31603,146.32077,341.14,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.64,7.32,D
-21.31661,146.31639,348.79,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.76,9.87,D
-21.31719,146.31204,342.63,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,304.67,9.87,D
-21.30831,146.32402,336.51,0.45,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,304.64,4.5,D
-20.80574,146.28398,335.32,0.45,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,297.42,5.09,D
-20.80218,146.28346,340.1,0.45,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,299.49,5.33,D
-20.37064,145.85126,337.73,0.46,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,303.37,3.8,D
-20.36702,145.85072,331.13,0.46,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,302.33,3.8,D
-20.36762,145.84631,335.28,0.46,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,303.55,6.85,D
-20.12376,145.8042,345.56,0.46,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.86,6.27,D
-20.12015,145.80365,340.94,0.46,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,306.37,6.27,D
-20.10753,145.81532,348.08,0.46,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.93,9.15,D
-20.1134,145.7711,338.16,0.47,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.8,4.75,D
-20.10392,145.81476,335.54,0.46,0.39,2025-01-01,342,N21,VIIRS,l,2.0NRT,306.63,9.15,D
-20.08888,145.81703,346.48,0.46,0.39,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.55,9.45,D
-20.10346,145.70618,334.91,0.47,0.4,2025-01-01,342,N21,VIIRS,l,2.0NRT,302.93,5.46,D
-20.09925,145.71007,348.97,0.47,0.4,2025-01-01,342,N21,VIIRS,n,2.0NRT,306.03,4.76,D
-20.09983,145.70561,337.42,0.47,0.4,2025-01-01,342,N21,VIIRS,l,2.0NRT,302.83,4.76,D
-20.36962,143.53625,346.23,0.41,0.45,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.59,12.77,D
-20.36409,143.54759,342.61,0.41,0.45,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.85,9.56,D
-20.36571,143.54781,345.93,0.41,0.45,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.09,10.26,D
-20.3662,143.54385,342,0.41,0.45,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.32,13.69,D
-20.22394,143.89209,343.96,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,313.35,30.54,D
-20.2244,143.88834,346.32,0.39,0.44,2025-01-01,342,N21,VIIRS,l,2.0NRT,316.48,30.54,D
-20.22036,143.88779,355.61,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,314.61,11.5,D
-20.21632,143.88724,346.22,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,315.26,11.5,D
-20.21934,143.88699,351.83,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,314.22,10.35,D
-20.21531,143.88644,346.16,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,315.23,10.35,D
-20.11283,144.02087,346.08,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.73,13.65,D
-20.11327,144.01723,351.7,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.91,13.65,D
-20.10882,144.02039,335.61,0.38,0.43,2025-01-01,342,N21,VIIRS,l,2.0NRT,305.91,13.65,D
-20.10927,144.01675,348.57,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,309.52,13.65,D
-20.10971,144.01311,342.1,0.38,0.43,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.8,6.24,D
-20.1166,143.92291,367,0.39,0.44,2025-01-01,342,N21,VIIRS,h,2.0NRT,311.87,13.39,D
-19.95216,142.61957,341.44,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,310.27,11,D
-19.94374,142.65445,354.44,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,300.13,14.48,D
-19.94425,142.65002,340.37,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,298.5,14.48,D
-19.94142,142.6362,333.97,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,290.94,3.94,D
-19.94211,142.65579,348.96,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,304.65,12.45,D
-19.94265,142.6514,349.99,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,299.96,12.45,D
-19.94044,142.63319,341.27,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.56,2.54,D
-19.76306,142.66533,346.44,0.46,0.47,2025-01-01,342,N21,VIIRS,n,2.0NRT,302.13,10.54,D
-20.09232,139.48337,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,300.75,13.59,D
-20.09266,139.47997,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,302.13,13.59,D
-20.093,139.47647,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,306.61,21.14,D
-20.08834,139.46866,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,308.79,55,D
-20.0887,139.46492,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,325.61,55,D
-20.08907,139.46123,349.55,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,308.79,32.09,D
-20.08405,139.45692,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,315.47,32.09,D
-20.08441,139.45328,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,310.76,13.3,D
-20.08477,139.44962,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,309.27,13.3,D
-20.07903,139.45273,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,302.52,335.04,D
-20.0801,139.44174,353.2,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,302.03,96.76,D
-20.08045,139.43813,342.72,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,297.77,11.09,D
-20.07974,139.44536,367,0.38,0.58,2025-01-01,342,N21,VIIRS,l,2.0NRT,333.02,96.76,D
-20.07436,139.44476,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,290.33,96.76,D
-20.07471,139.44115,344.02,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,290.04,96.76,D
-20.08151,139.45145,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,307.61,109.47,D
-20.0819,139.44777,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,332.06,109.47,D
-20.08113,139.45509,348.02,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,300.96,11.29,D
-20.08227,139.44414,336.28,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,302.94,59.19,D
-20.08265,139.44051,348.53,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,301.37,59.19,D
-20.07613,139.45088,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,298.56,109.47,D
-20.07651,139.44719,367,0.38,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,308.8,109.47,D
-20.07574,139.45457,340.72,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,299.18,11.29,D
-20.07727,139.43993,353.29,0.38,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,297.02,59.19,D
-20.07689,139.44354,207.38,0.38,0.58,2025-01-01,342,N21,VIIRS,l,2.0NRT,293.46,59.19,D
-19.99536,139.6053,336.06,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,298.28,5.47,D
-19.98968,139.60832,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,305.83,12.47,D
-19.99003,139.60478,367,0.37,0.58,2025-01-01,342,N21,VIIRS,h,2.0NRT,306.51,16.39,D
-19.96307,139.60556,350.56,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,311.47,6.19,D
-19.48012,143.67162,340.39,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,299.31,3.87,D
-19.48059,143.66789,331.45,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,298.85,3.87,D
-19.47607,143.67102,332.27,0.39,0.44,2025-01-01,342,N21,VIIRS,n,2.0NRT,299.96,6.4,D
-19.9514,139.52399,331.02,0.37,0.58,2025-01-01,342,N21,VIIRS,l,2.0NRT,301.07,1.2,D
-19.94603,139.52357,331.77,0.37,0.58,2025-01-01,342,N21,VIIRS,l,2.0NRT,306.68,2.8,D
-19.9464,139.52007,331.02,0.37,0.58,2025-01-01,342,N21,VIIRS,l,2.0NRT,306.01,2.8,D
-19.94067,139.52315,342.38,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,302.31,2.8,D
-19.93461,139.52948,338.07,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,307.95,39.19,D
-19.93532,139.52264,345.56,0.37,0.58,2025-01-01,342,N21,VIIRS,n,2.0NRT,305.98,11.16,D
